objectid,gistat_sez,perimeter,cod_istat,pro_com,sez2001,sez,cod_tipo,cod_stagno,cod_fiume,cod_lago,cod_laguna,cod_val_p,cod_zona_c,cod_is_amm,cod_is_lac,cod_is_mar,cod_area_s,cod_mont_d,loc,loc2001,tipo_loc,sez2011,tipo_loc_n,loc2011,cod_tipo_s,cod_asc,shape_leng,st_area_sh,st_length_
8053,0.00000000,549.46662339,11041044,41044,410440000279.00000000,279,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000279.00000000,1,4104410008.00000000,0,"2",550.14204436,16398.67643010000,549.68174121100
8054,0.00000000,453.96892441,11041044,41044,410440000163.00000000,163,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000163.00000000,1,4104410008.00000000,0,"1",452.87124824,8569.41577257000,452.48248200000
7608,0.00000000,474.52994824,11041044,41044,410440000232.00000000,232,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000232.00000000,1,4104410008.00000000,0,"1",475.18379652,10633.39818250000,474.77544904800
7609,0.00000000,772.21948045,11041044,41044,410440000233.00000000,233,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000233.00000000,1,4104410008.00000000,0,"1",772.87839680,26538.98404790000,772.21344375900
7610,0.00000000,472.78569058,11041044,41044,410440000203.99993896,204,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000203.99993896,1,4104410008.00000000,0,"1",473.20089190,12882.03272140000,472.79561263500
7611,0.00000000,352.63358365,11041044,41044,410440000235.99993896,236,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000235.99993896,1,4104410008.00000000,0,"1",351.82136895,4677.06819110000,351.51769089300
7612,0.00000000,510.89268420,11041044,41044,410440000930.00000000,930,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000930.00000000,1,4104410008.00000000,0,"7",511.04217758,15912.03057990000,510.61467074100
7613,0.00000000,569.14425514,11041044,41044,410440000325.00000000,325,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000325.00000000,1,4104410008.00000000,0,"9",569.98813737,14936.21779430000,569.49610215500
7614,0.00000000,445.44890192,11041044,41044,410440000200.00000000,200,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000200.00000000,1,4104410008.00000000,0,"1",445.56717000,8994.56369106000,445.18685100000
7617,0.00000000,1145.36576342,11041044,41044,410440000655.99993896,656,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000655.99993896,1,4104410008.00000000,12,"7",1146.30267257,65080.93471860000,1145.34675746000
8362,0.00000000,505.97204217,11041044,41044,410440000613.00000000,613,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000613.00000000,1,4104410008.00000000,0,"7",506.80845996,6833.08938810000,506.37998798000
8363,0.00000000,320.28961639,11041044,41044,410440000123.00000000,123,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000123.00000000,1,4104410008.00000000,0,"1",317.51925131,6203.71648127000,317.24759084800
8364,0.00000000,342.72775037,11041044,41044,410440000067.00000000,67,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000067.00000000,1,4104410008.00000000,0,"1",342.98206655,7330.32594492000,342.68594491700
8365,0.00000000,231.63851175,11041044,41044,410440000157.00000000,157,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000157.00000000,1,4104410008.00000000,0,"1",231.49426621,2592.64445849000,231.29600565500
8366,0.00000000,317.55100218,11041044,41044,410440000062.00000000,62,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000062.00000000,1,4104410008.00000000,0,"1",318.19974624,6310.91613805000,317.92541012300
8367,0.00000000,407.92997535,11041044,41044,410440000945.00006104,945,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000945.00006104,1,4104410008.00000000,0,"7",407.95043545,9232.27733659000,407.61244445800
8368,0.00000000,303.76735347,11041044,41044,410440000071.00000000,71,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000071.00000000,1,4104410008.00000000,0,"1",303.80391890,5777.21671329000,303.54126983200
8369,0.00000000,344.74188261,11041044,41044,410440000075.99993896,76,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000075.99993896,1,4104410008.00000000,0,"1",344.89201701,4185.98190842000,344.59308206600
8370,0.00000000,392.68105171,11041044,41044,410440000768.00000000,768,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000768.00000000,1,4104410008.00000000,0,"7",393.00424645,9218.20176633000,392.67924544600
8371,0.00000000,331.49536121,11041044,41044,410440000125.00000000,125,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000125.00000000,1,4104410008.00000000,0,"1",333.43447825,5328.38732077000,333.14971996500
8372,0.00000000,178.98696392,11041044,41044,410440000160.00000000,160,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000160.00000000,1,4104410008.00000000,0,"1",179.45428705,1848.10730429000,179.30030029600
8373,0.00000000,1420.82624151,11041044,41044,410440000964.00000000,964,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000964.00000000,1,4104410008.00000000,0,"7",1422.18905745,32271.79177250000,1421.02794694000
8374,0.00000000,208.51222279,11041044,41044,410440000766.00000000,766,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000766.00000000,1,4104410008.00000000,0,"7",208.50122817,2215.44422275000,208.32824616300
8375,0.00000000,1377.30458791,11041044,41044,410440000632.00000000,632,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000632.00000000,1,4104410008.00000000,0,"7",1378.68383139,27484.53084340000,1377.52616658000
8376,0.00000000,1452.30425695,11041044,41044,410440001016.00000000,1016,0,0,20217,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440001016.00000000,1,4104410008.00000000,0,"7",1454.06639200,23574.93352470000,1452.84471560000
8377,0.00000000,284.07967893,11041044,41044,410440001018.00000000,1018,0,0,20217,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440001018.00000000,1,4104410008.00000000,0,"7",284.36211221,3200.72248903000,284.12105999100
8378,0.00000000,294.51611025,11041044,41044,410440000769.00000000,769,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000769.00000000,1,4104410008.00000000,0,"7",294.75889191,4069.55206649000,294.51535386900
8379,0.00000000,322.79012751,11041044,41044,410440000765.00000000,765,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000765.00000000,1,4104410008.00000000,0,"7",323.19842642,6037.62514828000,322.93019170600
8380,0.00000000,701.80230112,11041044,41044,410440000771.00000000,771,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000771.00000000,1,4104410008.00000000,0,"7",702.48868294,26024.39952480000,701.91007370600
8349,0.00000000,327.57224003,11041044,41044,410440000059.00000000,59,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000059.00000000,1,4104410008.00000000,0,"1",327.66315568,6697.88410489000,327.38092389200
8381,0.00000000,412.05779891,11041044,41044,410440000770.00000000,770,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000770.00000000,1,4104410008.00000000,0,"7",412.38671540,10096.80308770000,412.04617779800
8382,0.00000000,236.08286203,11041044,41044,410440000156.00000000,156,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000156.00000000,1,4104410008.00000000,0,"1",236.21609045,2743.19815916000,236.01366443800
8383,0.00000000,264.55763386,11041044,41044,410440000105.00000000,105,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000105.00000000,1,4104410008.00000000,0,"1",264.85854669,3329.09977590000,264.63290014100
8384,0.00000000,496.86003958,11041044,41044,410440000079.99993896,80,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000079.99993896,1,4104410008.00000000,0,"1",497.58891555,15248.11032790000,497.15727364000
8385,0.00000000,352.07523020,11041044,41044,410440000155.00000000,155,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000155.00000000,1,4104410008.00000000,0,"1",352.69005535,7078.46850846000,352.38755962500
8386,0.00000000,772.82493376,11041044,41044,410440000772.00000000,772,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000772.00000000,1,4104410008.00000000,0,"7",773.66782562,15520.93497710000,773.03325266300
8387,0.00000000,544.57401073,11041044,41044,410440000153.00000000,153,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000153.00000000,1,4104410008.00000000,0,"1",545.11760983,9454.11504496000,544.65137271100
8390,0.00000000,343.55883587,11041044,41044,410440000328.00000000,328,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000328.00000000,1,4104410008.00000000,0,"9",343.99055744,6853.75624283000,343.69304408500
8391,0.00000000,892.68873367,11041044,41044,410440000461.99993896,462,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000461.99993896,1,4104410008.00000000,0,"3",894.03455150,46258.91911850000,893.27252727400
8392,0.00000000,477.20362236,11041044,41044,410440000324.00000000,324,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000324.00000000,1,4104410008.00000000,0,"9",477.50283986,11753.14497940000,477.09172042200
8393,0.00000000,353.29893880,11041044,41044,410440000329.00000000,329,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000329.00000000,1,4104410008.00000000,0,"9",353.48075266,7464.64152730000,353.17521859200
8394,0.00000000,581.14724190,11041044,41044,410440000947.00006104,947,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000947.00006104,1,4104410008.00000000,12,"7",581.69737687,21150.68800890000,581.22993733000
8395,0.00000000,358.82899748,11041044,41044,410440000332.99993896,333,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000332.99993896,1,4104410008.00000000,0,"9",358.96637046,7804.10196427000,358.65574039900
8396,0.00000000,379.40992741,11041044,41044,410440000330.00000000,330,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000330.00000000,1,4104410008.00000000,0,"9",380.16135833,8747.37821773000,379.83314208000
8397,0.00000000,1366.06657431,11041044,41044,410440000352.00000000,352,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000352.00000000,1,4104410008.00000000,0,"9",1367.07564541,91587.56714899999,1365.88432547000
8398,0.00000000,328.28647598,11041044,41044,410440000462.99993896,463,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000462.99993896,1,4104410008.00000000,0,"3",328.91199035,6680.91679498000,328.63102063200
8399,0.00000000,1138.96976101,11041044,41044,410440000467.00006104,467,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000467.00006104,1,4104410008.00000000,0,"3",1139.86413399,46954.85344120000,1138.88534119000
8400,0.00000000,1484.43129746,11041044,41044,410440000657.00006104,657,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000657.00006104,1,4104410008.00000000,12,"7",1485.79314577,61812.50824810000,1484.55430042000
8401,0.00000000,250.97988920,11041044,41044,410440000333.99993896,334,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000333.99993896,1,4104410008.00000000,0,"9",250.83906528,3943.41099697000,250.62177545500
8350,0.00000000,319.37204293,11041044,41044,410440000063.00000000,63,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000063.00000000,1,4104410008.00000000,0,"1",319.68457213,6361.87718879000,319.40861570300
8402,0.00000000,414.10366760,11041044,41044,410440000463.99993896,464,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000463.99993896,1,4104410008.00000000,0,"3",414.44348170,10117.29973600000,414.08919828400
8403,0.00000000,671.44868670,11041044,41044,410440000338.00006104,338,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000338.00006104,1,4104410008.00000000,0,"9",671.98294475,14736.17468640000,671.40275447100
8404,0.00000000,426.20100068,11041044,41044,410440000775.00000000,775,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000775.00000000,1,4104410008.00000000,12,"7",425.97017129,10614.82165180000,425.62721696200
8405,0.00000000,670.14078715,11041044,41044,410440000339.00006104,339,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000339.00006104,1,4104410008.00000000,0,"9",670.48226594,17773.16475050000,669.90378605100
8406,0.00000000,292.76190273,11041044,41044,410440000331.99993896,332,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000331.99993896,1,4104410008.00000000,0,"9",292.69483283,5343.93721610000,292.44175914800
8407,0.00000000,915.76715363,11041044,41044,410440000340.00006104,340,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000340.00006104,1,4104410008.00000000,0,"9",916.35284968,31796.27967820000,915.56317950000
8408,0.00000000,480.54678716,11041044,41044,410440000465.00006104,465,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000465.00006104,1,4104410008.00000000,0,"3",480.98797576,11934.78187960000,480.57601048700
8409,0.00000000,1706.23965893,11041044,41044,410440000973.99993896,974,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000973.99993896,1,4104410008.00000000,12,"7",1994.38735549,128036.65087300001,1992.80455553000
8410,0.00000000,304.58864873,11041044,41044,410440000334.99993896,335,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000334.99993896,1,4104410008.00000000,0,"9",304.79407567,5811.16793596000,304.53004121900
8411,0.00000000,800.54423245,11041044,41044,410440000354.00000000,354,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000354.00000000,1,4104410008.00000000,0,"9",802.31968923,19313.24649120000,801.62339736600
8412,0.00000000,1516.41174067,11041044,41044,410440000663.00000000,663,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000663.00000000,1,4104410008.00000000,12,"5",1518.03352152,84694.71443100000,1516.78219645000
8413,0.00000000,463.78261035,11041044,41044,410440000466.00006104,466,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000466.00006104,1,4104410008.00000000,0,"3",464.20563483,10078.69906090000,463.80784065300
8414,0.00000000,819.82082376,11041044,41044,410440000353.00000000,353,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000353.00000000,1,4104410008.00000000,0,"9",821.90941798,29103.79239100000,821.19543124300
8415,0.00000000,303.29134471,11041044,41044,410440000331.00000000,331,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000331.00000000,1,4104410008.00000000,0,"9",303.42593796,5783.33687338000,303.16387824200
8416,0.00000000,441.79406686,11041044,41044,410440000472.00000000,472,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000472.00000000,1,4104410008.00000000,0,"3",443.96990255,11098.27289990000,443.59091136000
8417,0.00000000,1365.93168670,11041044,41044,410440000341.00000000,341,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000341.00000000,1,4104410008.00000000,15,"3",1366.86920570,105364.96781700000,1365.69333732000
8418,0.00000000,508.30525821,11041044,41044,410440000475.00000000,475,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000475.00000000,1,4104410008.00000000,0,"3",508.71437487,13216.23044410000,508.28143287000
8419,0.00000000,699.84107968,11041044,41044,410440000660.00006104,660,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000660.00006104,1,4104410008.00000000,12,"5",700.12110006,33231.04535980000,699.54299383700
8420,0.00000000,788.19091298,11041044,41044,410440000953.00000000,953,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000953.00000000,1,4104410008.00000000,12,"7",789.50149050,34509.68342630000,788.86767151600
8421,0.00000000,427.81203104,11041044,41044,410440000349.00000000,349,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000349.00000000,1,4104410008.00000000,0,"9",428.47544673,10220.63395470000,428.10408664700
8422,0.00000000,19226.15966230,11041044,41044,410440001009.00006104,1169,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440001169.00006104,4,4104440001.00000000,0,"4",7776.48479817,2521440.09696999984,7769.67310519000
8423,0.00000000,453.73182195,11041044,41044,410440000926.00000000,926,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000926.00000000,1,4104410008.00000000,0,"3",454.03434709,13371.33935430000,453.64645812100
8424,0.00000000,496.67964541,11041044,41044,410440000722.00006104,722,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000722.00006104,1,4104410008.00000000,12,"6",496.87897399,11843.69753930000,496.46673413800
8425,0.00000000,1081.00090021,11041044,41044,410440000928.00000000,928,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000928.00000000,1,4104410008.00000000,0,"3",1081.87968382,52310.22228950000,1080.96644864000
8426,0.00000000,969.71330813,11041044,41044,410440000452.00000000,452,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000452.00000000,1,4104410008.00000000,0,"9",970.35174558,31993.56451700000,969.49263569200
8427,0.00000000,1866.82139898,11041044,41044,410440000974.99993896,975,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000974.99993896,1,4104410008.00000000,0,"9",2267.26076569,213985.15582799999,2265.31127096000
8428,0.00000000,1103.56244293,11041044,41044,410440000723.00006104,723,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000723.00006104,1,4104410008.00000000,12,"6",1104.30670619,58082.10918090000,1103.39172282000
8429,0.00000000,2894.97195363,11041044,41044,410440000977.00006104,977,0,0,0,0,0,0,0,0,0,0,0,0,30007,4104430007.00000000,3,410440000977.00006104,3,4104430007.00000000,12,"10",2625.43576836,286898.24385999999,2623.38801800000
8430,0.00000000,596.28958313,11041044,41044,410440000603.00000000,603,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000603.00000000,1,4104410008.00000000,0,"3",596.86793384,9642.54498492000,596.36326177300
8431,0.00000000,726.78087553,11041044,41044,410440000739.00000000,739,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000739.00000000,1,4104410008.00000000,0,"6",727.21724136,26003.56722570000,726.62362602800
8446,0.00000000,353.97079331,11041044,41044,410440000383.00000000,383,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000383.00000000,1,4104410008.00000000,0,"9",354.35952558,6853.60682657000,354.05251453300
8432,0.00000000,1788.66401190,11041044,41044,410440000913.00006104,913,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000913.00006104,1,4104410008.00000000,0,"9",1789.83439795,95968.33482140000,1788.25897345000
8433,0.00000000,346.49489229,11041044,41044,410440000604.00000000,604,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000604.00000000,1,4104410008.00000000,0,"3",346.95557735,7017.95450200000,346.66207753300
8434,0.00000000,567.82662961,11041044,41044,410440000730.00000000,730,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000730.00000000,1,4104410008.00000000,0,"6",568.60696417,12721.24478650000,568.14178346500
8476,0.00000000,1945.07517180,11041044,41044,410440000922.00000000,1187,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440001187.00000000,1,4104410008.00000000,0,"3",1449.21502596,62969.65640490000,1378.62343734000
8435,0.00000000,2054.64090755,11041044,41044,410440000844.99993896,845,0,0,0,0,0,0,0,0,0,0,0,0,10011,4104410011.00000000,1,410440000844.99993896,1,4104410011.00000000,0,"10",2623.38828714,123392.15449500000,2621.45530780000
8436,0.00000000,1353.00013315,11041044,41044,410440000757.00000000,757,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000757.00000000,1,4104410008.00000000,0,"6",1354.27206888,109924.53486499999,1353.17265049000
8437,0.00000000,292.99121587,11041044,41044,410440000704.00000000,704,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000704.00000000,1,4104410008.00000000,0,"5",293.53471349,3140.21237279000,293.28766972100
8438,0.00000000,421.22682657,11041044,41044,410440000549.00000000,549,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000549.00000000,1,4104410008.00000000,0,"3",421.87146408,9384.45165210000,421.51119781600
8439,0.00000000,478.43776888,11041044,41044,410440000385.00000000,385,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000385.00000000,1,4104410008.00000000,0,"9",479.18016508,10238.38633790000,478.76575379400
8440,0.00000000,238.94905999,11041044,41044,410440000510.00000000,510,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000510.00000000,1,4104410008.00000000,0,"3",239.28813319,3469.16307087000,239.08491419000
8441,0.00000000,10197.22208510,11041044,41044,410440001012.00006104,1175,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440001175.00000000,4,4104440001.00000000,0,"10",5613.85683657,1049975.75937000010,5609.72879279000
8442,0.00000000,10856.78738460,11041044,41044,410440000996.00000000,1176,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440001176.00000000,4,4104440001.00000000,0,"4",5490.14801871,1064176.02842000010,5485.60679520000
